student_id,age,gender,previous_grade,attendance_rate,assignments_completed,test_scores_avg,days_absent_last_term,late_arrivals,disciplinary_incidents,parent_education_level,family_income_level,has_internet_access,is_dropout,Class
3150,13,0,80.97006686655315,95.29120898715857,71.9719238815218,70.07932123193173,5,6,0,1,4,1,0,Non-Dropout
3151,15,0,79.55753741804324,73.31075292080806,65.7936934555266,46.1284313466985,3,1,1,2,3,0,0,Non-Dropout
3152,10,1,55.2714135545685,78.61374117064757,77.55557476226969,77.51678305502827,3,2,1,3,2,1,0,Non-Dropout
3153,17,0,66.49879771587351,100.0,58.25550374790524,64.56378978138036,3,2,1,3,3,1,0,Non-Dropout
3154,16,0,72.47700983921098,66.22329002824732,66.53417124125069,51.324154457904015,5,3,1,1,1,1,0,Non-Dropout
3155,18,0,71.49776617109995,69.29695459293129,100.0,65.16100834820462,6,0,2,5,5,0,0,Non-Dropout
3156,12,0,71.38224024595148,99.06976850856687,93.97086333642856,40.25214786573707,3,3,2,3,3,1,0,Non-Dropout
3157,11,0,48.318877724348965,55.86346236030166,64.7844690318963,57.764630081609596,9,3,0,2,1,1,0,Non-Dropout
3158,10,0,47.42773867178285,100.0,83.70570700714717,50.533500986514674,6,4,1,2,1,1,0,Non-Dropout
3159,12,1,82.55292115041969,70.26205018590392,91.84063393498151,62.26415353329085,7,1,1,5,3,1,0,Non-Dropout
3160,14,0,87.63537798337782,58.333964949156695,46.56109202357588,39.0382880626709,5,4,1,2,3,1,0,Non-Dropout
3161,11,0,42.777182914348145,93.1043265813521,78.26049075833933,38.135366927863366,8,3,2,2,5,0,0,Non-Dropout
3162,12,0,64.58359795033005,69.97747389121353,73.90799087148878,52.26359298360255,5,5,1,2,2,1,0,Non-Dropout
3163,13,0,77.21076195999983,100.0,86.44078397493055,64.42537910396369,5,4,1,3,2,0,0,Non-Dropout
3164,16,1,31.943322443603826,76.62315304146367,46.40055070257097,50.401193981177016,3,3,2,1,3,0,0,Non-Dropout
3165,12,1,48.89993212881433,76.47772018524569,69.1452553892364,71.92319073134298,5,3,1,1,4,0,0,Non-Dropout
3166,18,0,63.617044668093044,63.27794956553255,51.14207606869998,75.53132554176283,5,6,0,2,3,0,0,Non-Dropout
3167,17,0,56.041420159126766,72.06471406002417,78.30100981622537,52.337949641660884,5,1,1,4,3,1,0,Non-Dropout
3168,13,0,68.13715251718322,69.54712384219985,49.369744298399226,85.85704215086734,7,2,1,5,3,1,0,Non-Dropout
3169,10,1,87.05723041525533,100.0,56.36736550847855,60.45649340488542,7,6,1,4,1,0,0,Non-Dropout
3170,10,1,52.2080355873015,80.79205132092977,73.06595799713321,92.47299582594715,7,4,0,1,4,1,0,Non-Dropout
3171,10,1,65.75409336973063,89.1110149477208,46.493843761984216,61.10563933983973,4,0,2,1,3,0,0,Non-Dropout
3172,10,1,59.828058155087255,76.96993989324339,29.605236068989598,48.1754561179488,5,4,1,3,2,0,0,Non-Dropout
3173,17,0,67.04547962109709,66.78095863970951,95.97942811816434,83.4213704058792,9,2,0,3,3,0,0,Non-Dropout
3174,12,1,65.08700178674141,82.41981847591865,53.91489068988586,49.37895986516164,5,4,0,3,4,1,0,Non-Dropout
3175,15,1,100.0,100.0,35.00566513467139,82.06556401237103,4,3,3,2,4,1,0,Non-Dropout
3176,12,0,87.34366188271369,54.03214127523788,42.284534820549624,66.80938376407792,4,2,0,2,2,1,0,Non-Dropout
3177,14,0,41.285967190441525,83.38962459875626,67.50617729194282,56.66170492499721,9,4,1,5,1,1,0,Non-Dropout
3178,16,1,51.497978555412374,100.0,100.0,53.47357409540832,9,2,2,2,2,1,0,Non-Dropout
3179,11,1,53.332141126870795,58.70454446818803,66.50742632897678,63.70632022791806,6,2,1,3,3,0,0,Non-Dropout
3180,15,1,46.48586773808298,93.44022650494664,84.5717534521144,75.19772620365487,3,1,0,3,3,1,0,Non-Dropout
3181,15,1,44.47455528816298,93.46341669154364,60.39502585981488,64.39865112691608,7,4,0,4,2,1,0,Non-Dropout
3182,12,0,62.32450362957827,49.11438676071763,74.64637429248238,87.19262786963915,5,1,2,4,2,1,0,Non-Dropout
3183,15,0,53.904686539825384,97.20872938139364,64.83266616014704,47.36343941711891,4,1,0,3,1,1,0,Non-Dropout
3184,19,1,51.638095003010534,63.11763998875054,84.25220810551873,63.550800891794154,8,3,1,5,2,1,0,Non-Dropout
3185,19,1,95.30710965639194,82.17699779887532,41.68561542277507,81.50990201127664,8,6,0,2,3,0,0,Non-Dropout
3186,14,1,54.936835688604795,95.48282365304124,71.88005591650189,46.94151405534551,4,4,0,3,3,1,0,Non-Dropout
3187,11,1,58.35248408280198,99.00162377874688,73.84243781853071,80.60395798603632,3,5,0,2,2,0,0,Non-Dropout
3188,18,1,76.12184730488923,44.2830097067856,79.89781127767147,65.29694009827274,8,4,1,1,4,0,0,Non-Dropout
3189,17,0,58.302072918883795,100.0,36.35495988948304,66.6517766354159,8,3,1,4,5,0,0,Non-Dropout
3190,12,0,47.51489734322446,100.0,58.1011855622788,59.9067029556396,6,3,0,3,2,1,0,Non-Dropout
3191,17,0,61.13090444222404,96.03868240733242,85.02517185752531,46.865551370218526,7,0,0,1,4,0,0,Non-Dropout
3192,18,1,95.13100134344154,82.2295592719148,75.64572373719503,63.81786160751013,7,2,2,5,4,1,0,Non-Dropout
3193,12,1,57.77836864602613,66.28604240101362,100.0,56.66324293617048,4,2,0,1,3,1,0,Non-Dropout
3194,12,0,51.32349896255225,53.33636331692411,56.76604672430527,87.86458625629395,7,4,1,3,1,1,0,Non-Dropout
3195,11,0,71.30345496273532,42.52319323830163,20.319727800827792,72.65633921894512,3,7,0,3,2,0,0,Non-Dropout
3196,17,1,60.41128268510044,87.89072012469057,58.34177308574342,65.5174819860092,7,5,1,2,1,0,0,Non-Dropout
3197,19,0,100.0,96.02861512324972,3.450496004431699,84.76608718784883,6,2,1,4,2,1,0,Non-Dropout
3198,10,1,53.19654572410099,73.3075735628159,87.55374435205492,64.15831707599976,2,2,3,2,3,1,0,Non-Dropout
3199,17,1,91.00596080315074,65.78050987238124,69.92056113817809,75.54320924241736,5,3,1,4,2,0,0,Non-Dropout
3200,16,0,82.45084324833567,76.39825674995762,79.95765185033888,82.46317697831839,3,6,1,3,3,0,0,Non-Dropout
3201,16,0,59.279820453171595,62.19223540565506,83.94029057646142,60.91600141927258,6,4,0,2,2,0,0,Non-Dropout
3202,12,0,64.94727058015405,75.43219391746476,95.99820943602901,71.52411825713001,5,3,0,2,1,1,0,Non-Dropout
3203,10,1,49.551802121832324,61.044688428737004,5.22539288792666,58.449634950325816,5,4,0,2,1,1,1,Dropout
3204,13,1,56.92337705565481,87.24078628952117,18.95004238172865,82.19274594714278,6,0,0,1,2,0,0,Non-Dropout
3205,18,0,59.17331255596498,99.87739026436373,51.114811488488215,64.5913471650956,6,5,2,3,2,1,0,Non-Dropout
3206,14,1,67.36780296515684,85.17012750481021,62.4025528517493,85.55929843672693,4,2,1,2,3,1,0,Non-Dropout
3207,10,1,43.80979811038906,73.39069070631676,74.9892281651128,67.98285718673935,4,2,2,2,4,1,0,Non-Dropout
3208,14,1,69.67227005504438,94.78261422303868,73.1201779153023,100.0,2,4,0,1,2,0,0,Non-Dropout
3209,17,0,62.811973680550274,75.37812625985619,74.39069281705666,54.3927033317229,1,3,1,1,1,0,0,Non-Dropout
3210,17,1,70.97161701519249,94.14697447308455,30.92403464831216,77.89553048598518,8,2,0,3,4,1,0,Non-Dropout
3211,14,0,73.20959963366538,62.27712078501731,50.12982341457176,64.35270655854326,5,6,0,4,1,1,0,Non-Dropout
3212,18,0,61.610968342163225,64.86525152110148,61.93948282742623,61.623322629369724,8,3,0,2,3,1,0,Non-Dropout
3213,10,1,72.32296665336929,55.22370319206183,66.232560749568,36.52941236733191,6,3,1,3,4,1,0,Non-Dropout
3214,13,0,63.69235757861103,65.69048417966708,57.48896493862404,66.09172881915437,7,1,1,3,3,1,0,Non-Dropout
3215,12,1,76.15209484142099,94.62793129794247,76.35855317344831,50.385920468100124,6,2,0,2,5,1,0,Non-Dropout
3216,11,0,69.74188724539586,57.56504729421898,41.469308060926735,60.35468870093045,10,5,0,2,1,0,1,Dropout
3217,17,0,67.71562251719062,28.90879919251376,57.93534981020562,50.97559358472099,2,4,1,3,5,1,0,Non-Dropout
3218,16,1,63.463310357989016,66.70970786303855,82.57440123045052,52.98260484029538,7,0,1,4,3,1,0,Non-Dropout
3219,18,0,84.43723869425018,51.52541705513805,75.11147224043512,48.90988966279644,1,2,1,4,2,0,0,Non-Dropout
3220,11,0,71.07777843942534,64.91177865712235,60.66568401763629,49.06464800500883,6,1,2,4,3,0,0,Non-Dropout
3221,13,0,45.178062905021015,100.0,61.23311000902831,41.132448410540036,3,0,0,5,3,0,0,Non-Dropout
3222,15,1,57.920738461041786,57.22061096528244,58.09798740567678,70.64319715737172,4,3,0,2,5,0,0,Non-Dropout
3223,12,1,61.57122787509746,87.670678639553,61.6240047654524,65.27146043677466,9,4,0,3,2,1,0,Non-Dropout
3224,17,0,64.9831525954129,73.39569489338017,57.404933888215055,75.6168814331984,3,4,1,3,1,0,0,Non-Dropout
3225,12,0,67.6506102683976,82.44961326389502,60.88985750685166,59.12161379755449,4,2,1,3,1,0,0,Non-Dropout
3226,11,0,50.83674928584783,64.81479333942563,77.39252064071474,55.10370615467351,4,5,2,2,2,0,0,Non-Dropout
3227,12,1,63.980032093776124,98.2269266541671,76.87123096245686,63.682008980809385,4,2,1,4,5,1,0,Non-Dropout
3228,15,1,60.28817979117695,83.53694683306688,37.17676888747334,75.52549750967421,3,5,0,4,3,1,0,Non-Dropout
3229,11,0,81.2711636413094,84.09270786123494,100.0,69.49759811231965,3,6,1,4,3,1,0,Non-Dropout
3230,17,1,50.073825360180855,76.9778791818913,56.42104715365282,65.1941085150559,4,0,2,5,5,1,0,Non-Dropout
3231,10,1,64.7393209998775,100.0,81.721992584172,74.96574589185244,4,3,1,2,3,1,0,Non-Dropout
3232,16,1,54.7192233148931,86.20303221349872,43.20855665910561,65.07574482458043,6,6,0,5,3,1,0,Non-Dropout
3233,11,1,92.9449387327969,82.41809432531707,100.0,56.127103302140874,8,4,0,2,1,1,0,Non-Dropout
3234,19,0,83.84920403980222,88.05290285581137,83.45480240744813,78.613103119897,8,1,1,1,2,0,0,Non-Dropout
3235,15,1,40.36463126914103,39.80044216520681,79.56181115314422,46.27457805549264,6,3,0,1,4,0,0,Non-Dropout
3236,11,1,53.056794723713935,78.75521007377388,65.52778269678987,43.69471572419096,7,2,1,2,3,0,0,Non-Dropout
3237,11,0,78.0638493810158,73.71952499201089,23.998519354706495,64.62586694864105,3,4,0,2,4,1,0,Non-Dropout
3238,19,0,71.85924572064802,98.37168354081588,100.0,66.28750072563726,4,3,2,2,1,1,0,Non-Dropout
3239,17,1,71.38897673969471,60.97942005227439,91.34226495779725,68.4953437607794,2,2,0,5,3,0,0,Non-Dropout
3240,11,1,67.86279058639384,79.02211519984095,61.96302208561653,60.08579451176726,8,0,2,2,2,0,0,Non-Dropout
3241,16,0,79.2679982760187,100.0,81.96468317005007,85.29627951035224,4,5,1,3,2,0,0,Non-Dropout
3242,12,0,76.71464906596188,74.4856991913777,37.234632876301085,42.52183919603844,6,3,0,5,4,0,0,Non-Dropout
3243,17,0,60.64165790420749,48.39452405413222,22.336315946549625,67.0247653178051,5,4,0,2,4,1,0,Non-Dropout
3244,16,1,47.0111225010961,100.0,70.41117325454088,76.3796924898322,6,2,2,5,4,0,0,Non-Dropout
3245,17,1,39.64902108210279,60.68906125781045,50.062024274936434,85.76527604062069,7,6,3,4,2,1,0,Non-Dropout
3246,16,0,63.44541912144349,54.20444024197265,57.934823411370225,85.01491590991316,3,2,0,4,5,0,0,Non-Dropout
3247,15,1,37.4014750363436,54.99279475404062,68.6825865081627,48.55719685581848,5,4,0,3,2,1,0,Non-Dropout
3248,16,0,68.76495085513113,89.55328987891801,40.31806235142808,70.43207331341875,0,5,2,4,5,1,0,Non-Dropout
3249,14,1,60.37952692823885,100.0,67.99524324124907,61.789326363827186,4,3,0,3,4,0,0,Non-Dropout
3250,16,0,94.15866554692158,100.0,42.396276893784616,64.71577157776855,8,1,1,2,3,1,0,Non-Dropout
3251,10,0,70.1469390873846,75.30640258122301,95.31180853693056,82.0089499878585,5,4,0,4,4,1,0,Non-Dropout
3252,10,1,64.56162230656523,55.26252606009563,67.4915599053958,93.49894277725247,7,5,0,4,3,1,0,Non-Dropout
3253,18,1,40.75745420404506,63.60110135969667,83.18896326367134,68.91366193746497,4,1,0,2,2,0,0,Non-Dropout
3254,14,1,46.06518372025994,75.67168165458472,25.685670734192442,35.214084305776694,2,1,2,1,2,0,0,Non-Dropout
3255,14,1,75.22031213399404,74.57630057278611,84.74394081335286,39.974066109262594,7,0,1,5,1,1,0,Non-Dropout
3256,12,1,60.303550085164,100.0,100.0,64.30250460026785,4,3,1,4,2,1,0,Non-Dropout
3257,14,1,100.0,48.64772619734477,72.94026970095689,79.96346828561367,8,1,0,4,4,0,0,Non-Dropout
3258,12,0,63.75423057747108,52.69047696109524,83.05352771939754,53.218467751412504,5,3,1,1,1,1,0,Non-Dropout
3259,18,1,67.53383420208131,68.80380425676006,64.04788589805771,62.13236972596136,5,4,4,4,5,0,0,Non-Dropout
3260,18,0,45.246545277831075,82.38408284982204,79.38219056562224,89.26862752830803,6,2,0,2,2,1,0,Non-Dropout
3261,15,0,79.21147348272973,66.14687466241756,100.0,59.0527990921393,6,4,2,5,5,1,0,Non-Dropout
3262,10,1,51.114186688763354,64.51834181699274,100.0,91.29274593623751,6,1,0,3,2,1,0,Non-Dropout
3263,16,0,72.86618122866031,98.47492838613974,77.92951405124629,58.545854622564356,2,2,0,2,1,0,0,Non-Dropout
3264,16,0,77.17689971255943,84.4390611277578,44.50797054597218,78.56405347434652,7,4,0,1,1,1,0,Non-Dropout
3265,19,1,66.4278988860204,55.305544450558436,85.58267387063614,66.15280298290719,9,1,1,3,3,1,0,Non-Dropout
3266,19,1,91.35456403455954,64.80583398293817,39.05893051948331,76.64951610888622,4,5,0,3,4,1,0,Non-Dropout
3267,13,1,55.839453925246254,85.33634069446978,54.389538099608735,95.1296156135007,1,5,0,5,1,1,0,Non-Dropout
3268,17,0,90.13310319682323,49.779553084237556,57.245337552099826,71.29505952254307,4,2,3,4,5,0,0,Non-Dropout
3269,15,1,45.93580972100146,85.21466241837189,100.0,83.91610396682734,6,3,2,2,1,1,0,Non-Dropout
3270,13,1,76.98542737819454,68.124038274977,100.0,51.5805286705992,3,3,0,1,3,1,0,Non-Dropout
3271,13,1,62.863797780628154,82.25616553105374,100.0,51.02858305056375,7,1,0,2,3,1,0,Non-Dropout
3272,11,1,54.37801113330097,77.39728955510157,90.51930042175499,40.51349683258803,5,1,0,2,4,1,0,Non-Dropout
3273,11,0,40.08081876901976,52.65291370781301,47.289762163126056,49.165297903720436,6,1,0,2,3,1,0,Non-Dropout
3274,13,1,61.08996284124782,62.26760586225856,75.90542762390588,87.75899978060549,9,4,1,3,2,1,0,Non-Dropout
3275,14,0,60.14277379728942,100.0,100.0,69.97193222653408,4,1,1,3,3,0,0,Non-Dropout
3276,17,1,67.59359334431687,100.0,81.1884192682443,60.9889688706442,4,3,2,3,5,1,0,Non-Dropout
3277,15,0,75.87222464466109,40.0551562462923,95.75368654495107,68.0629251931484,5,6,1,4,1,0,0,Non-Dropout
3278,13,0,52.87300740341982,95.86246232000285,29.754303831011832,75.20294831630721,3,4,0,1,3,0,0,Non-Dropout
3279,16,0,91.37401521755899,80.9123347757027,88.04689562264113,76.6775897657658,11,3,2,5,1,0,0,Non-Dropout
3280,17,1,56.921979315415726,100.0,43.641672899241,68.27866092834698,3,1,3,2,2,1,0,Non-Dropout
3281,11,0,74.032909685411,63.82976311820653,64.47744977859256,85.74076149033131,7,2,2,2,5,0,0,Non-Dropout
3282,16,1,66.35251074894926,92.96567601100747,100.0,50.438578356029026,8,0,0,3,4,1,0,Non-Dropout
3283,11,1,62.019354295166266,68.94713507287219,78.67907577330324,59.740011892600144,4,2,1,2,5,1,0,Non-Dropout
3284,11,1,65.60085773397547,100.0,90.37539791218302,82.55394162306676,5,4,3,3,1,0,0,Non-Dropout
3285,17,1,50.89568722744094,100.0,65.37548152019151,79.34535955276426,5,5,0,2,2,0,0,Non-Dropout
3286,11,1,59.18650801141353,79.26130441957444,21.849673328984714,70.56243311875376,9,1,3,3,4,0,0,Non-Dropout
3287,18,0,44.90367120055776,52.220752348042154,46.61792531428662,56.85624855346697,1,3,1,4,3,0,0,Non-Dropout
3288,10,1,56.76094495819595,100.0,87.00607330405307,76.81351172735391,3,2,2,5,1,0,0,Non-Dropout
3289,18,0,57.99999609473092,86.3096433936089,78.36784276042698,51.36257658404041,7,2,1,2,2,1,0,Non-Dropout
3290,10,0,77.67832044157015,82.56065506717172,100.0,82.73023354563301,4,4,0,4,2,0,0,Non-Dropout
3291,19,0,60.02112209979416,100.0,73.16507956112258,87.8258434926285,1,5,1,2,2,1,0,Non-Dropout
3292,19,0,58.27877564393941,52.247270602671485,47.67989309552448,56.35822378412995,5,5,0,2,5,1,0,Non-Dropout
3293,11,0,68.3006024998106,60.67636110330682,69.35438477487308,100.0,7,2,0,3,2,0,0,Non-Dropout
3294,15,0,67.71278913983845,86.88530690019098,94.9456901898069,50.03998135637457,9,4,1,2,2,0,0,Non-Dropout
3295,15,0,56.134389930275674,60.23043145948361,26.07261410076022,62.16457863332681,7,3,0,1,3,1,0,Non-Dropout
3296,10,1,70.91342588778197,68.67981249025212,78.64119843050203,61.79535140542851,5,1,2,1,1,0,0,Non-Dropout
3297,16,0,62.32029203482918,100.0,38.487655582018185,63.442788542639,6,5,0,2,4,0,0,Non-Dropout
3298,17,1,56.1100504901749,83.6590713105717,74.06783136979494,86.37244680757213,6,1,1,3,2,1,0,Non-Dropout
3299,11,0,57.56781753591509,51.42344821669883,88.16109832947993,71.56595261022154,7,3,0,4,2,1,0,Non-Dropout
3300,17,0,79.24026034027915,83.16071635151842,83.79684262965618,52.52891103507334,6,10,1,4,2,1,0,Non-Dropout
3301,18,0,58.01858010110663,99.78146415263932,100.0,66.63553486432932,3,6,2,2,3,1,0,Non-Dropout
3302,15,0,68.91688004759214,78.43076125032857,76.2682665786638,74.94819215090425,8,2,0,1,3,1,0,Non-Dropout
3303,14,1,45.763996034293044,92.43597062967196,82.83955192597415,72.81234778978984,2,4,1,1,3,0,0,Non-Dropout
3304,18,1,81.7295749758839,64.65979519632421,83.71384906481656,83.3327317475773,4,4,1,1,2,0,0,Non-Dropout
3305,18,1,56.255085887622634,80.19756692964043,45.756884949787896,66.340839709572,10,4,0,3,2,1,0,Non-Dropout
3306,10,0,71.00434245115831,43.46471414841107,66.81303156990892,76.99394565458084,2,2,0,5,3,1,0,Non-Dropout
3307,12,0,61.226478079953544,87.59464559327289,8.525291149763177,62.86479983589071,10,3,0,1,4,0,0,Non-Dropout
3308,18,0,70.83251236688687,82.20261178950263,79.42202045927381,55.29858947820399,4,4,2,1,1,1,0,Non-Dropout
3309,11,1,71.65160330547039,49.19468557525335,1.2105069002982702,47.87948119200279,3,1,0,1,4,1,1,Dropout
3310,13,0,62.83005109684843,100.0,91.22739652768414,88.4972922867849,4,2,0,5,4,0,0,Non-Dropout
3311,13,1,37.01053177558596,86.42268710041824,100.0,42.36736113410717,5,2,0,4,3,0,0,Non-Dropout
3312,11,1,81.36522664112361,61.1465076382707,82.46816940704467,68.81068897032809,3,2,0,5,2,0,0,Non-Dropout
3313,12,0,62.90146006548747,88.12255192325516,86.32690650842818,71.14465532732812,4,3,1,3,3,0,0,Non-Dropout
3314,12,0,70.520090107611,55.31129332451653,100.0,50.28968092170811,9,6,0,3,2,1,0,Non-Dropout
3315,10,1,75.37578034862403,58.07724710739547,59.12919161456766,78.51425805767167,8,4,1,1,3,1,0,Non-Dropout
3316,15,1,58.142387792854564,55.41537359687133,38.187644458664906,44.74281566321601,0,4,1,3,3,0,0,Non-Dropout
3317,17,1,72.75703184906693,54.837963932400896,67.85031599615355,56.30472975223533,2,2,1,4,2,0,0,Non-Dropout
3318,12,0,53.78596858813639,83.75225688402348,50.92687869458875,79.47035631209275,9,3,1,4,3,1,0,Non-Dropout
3319,14,0,70.81314284717823,76.89049099624161,71.91905063370454,45.48857706862012,5,4,1,4,3,1,0,Non-Dropout
3320,10,0,65.29554145216807,89.96442438338485,76.36845157543753,77.25469877858072,7,0,0,2,2,0,0,Non-Dropout
3321,19,0,58.66257284749315,18.60628246607544,58.044549944492275,81.73674928791688,5,1,2,1,3,0,1,Dropout
3322,16,0,65.70488255469498,67.16921204334041,52.15702586564884,81.0968566866031,6,1,1,1,5,0,0,Non-Dropout
3323,19,0,49.17209789905772,67.45190508153898,16.146710152000757,70.61564527994213,2,3,3,3,1,1,0,Non-Dropout
3324,10,1,69.63559891510846,76.05268578337707,65.77960406044451,52.421790734322435,0,1,1,1,5,0,0,Non-Dropout
3325,18,1,71.19233118534228,75.53543477164673,59.07882390357705,50.14652402936423,6,2,0,4,2,1,0,Non-Dropout
3326,17,1,70.18460209856171,79.56170589618812,60.85154173629332,57.449396462733105,3,5,1,4,5,0,0,Non-Dropout
3327,16,0,87.53256241311473,76.77629332408675,88.29088778894872,19.016313646649955,2,2,1,1,2,1,0,Non-Dropout
3328,19,1,63.57539428842476,65.8240498571059,100.0,65.34821089875595,3,4,0,3,3,1,0,Non-Dropout
3329,16,0,64.60815991808143,67.00907484626794,61.078015272719604,63.27315709965551,3,0,0,3,3,1,0,Non-Dropout
3330,14,0,47.445958983174506,73.9436160604201,79.65133222935725,66.13828261582238,7,5,1,5,3,0,0,Non-Dropout
3331,14,1,88.58704237314357,85.09286641772154,76.3509766615607,61.396791724583636,7,3,1,3,3,1,0,Non-Dropout
3332,14,0,42.5278490729824,76.70195794630337,98.3662466107651,67.65040525139749,8,2,1,1,5,1,0,Non-Dropout
3333,10,1,68.42845410049816,59.29630199253116,47.205550645634574,66.18902415864933,5,1,4,3,2,1,1,Dropout
3334,17,1,55.77828389437123,58.23747368041509,46.46770823656793,43.09874754812033,8,2,1,2,5,0,0,Non-Dropout
3335,10,0,65.93474919011959,85.19791118504322,49.380538515778504,69.19931747651069,3,3,1,3,2,0,0,Non-Dropout
3336,13,1,45.37911091810112,90.14785423798273,13.312276335074316,64.68366839170855,4,2,0,2,4,1,0,Non-Dropout
3337,18,1,78.37495204656318,96.42028472881275,68.84987688520629,39.11277916872756,5,3,3,4,2,0,0,Non-Dropout
3338,18,1,50.6723060255069,65.1814783866401,43.68378275026484,78.42238439690324,2,5,2,3,1,1,0,Non-Dropout
3339,14,1,82.4937966964923,37.446327927193806,76.27944230761909,60.52559467722755,4,3,2,3,1,1,0,Non-Dropout
3340,13,0,51.085843222155646,82.63289590881934,10.18969763867942,74.53445597496746,4,1,1,1,3,1,0,Non-Dropout
3341,12,1,79.62818628656608,60.6873629750842,68.57477166310497,64.33565846559254,7,2,0,3,1,0,0,Non-Dropout
3342,12,1,52.53552685416478,72.93259280557383,63.595736284277194,38.29694868088178,5,3,2,2,5,1,0,Non-Dropout
3343,14,1,55.78085433102238,77.96459774378067,56.375934373093855,68.75778109637594,5,5,2,1,1,1,0,Non-Dropout
3344,19,0,64.9723086745382,86.07299328044172,94.95512453465605,72.44611150285527,9,6,1,3,2,1,0,Non-Dropout
3345,10,1,52.281099447743266,92.86397694359641,49.88477951896694,82.5581717987502,4,3,1,5,2,0,0,Non-Dropout
3346,14,0,51.83936323129938,98.39269787290806,77.59329054168316,78.7841405151273,2,4,2,3,3,1,0,Non-Dropout
